0, 1, 22:45:19:067
40, 2, 22:45:19:120
0, 2, 22:45:19:120
47, 1, 22:45:19:983
0, 1, 22:45:19:983
42, 2, 22:45:20:393
0, 2, 22:45:20:393
48, 1, 22:45:20:899
0, 1, 22:45:20:899
44, 2, 22:45:21:297
0, 2, 22:45:21:297
43, 3, 22:45:21:499
0, 3, 22:45:21:499
49, 1, 22:45:21:822
0, 1, 22:45:21:822
50, 1, 22:45:22:739
0, 1, 22:45:22:739
46, 2, 22:45:22:941
0, 2, 22:45:22:941
51, 1, 22:45:23:662
0, 1, 22:45:23:662
52, 1, 22:45:24:585
0, 1, 22:45:24:585
49, 2, 22:45:25:062
0, 2, 22:45:25:062
53, 1, 22:45:25:501
0, 1, 22:45:25:501
54, 1, 22:45:26:417
0, 1, 22:45:26:417
55, 1, 22:45:27:334
0, 1, 22:45:27:334
56, 1, 22:45:28:249
0, 1, 22:45:28:250
45, 2, 22:45:29:039
0, 2, 22:45:29:039
57, 1, 22:45:29:169
0, 1, 22:45:29:169
47, 2, 22:45:29:239
0, 2, 22:45:29:239
48, 3, 22:45:29:716
0, 3, 22:45:29:716
58, 1, 22:45:30:087
0, 1, 22:45:30:087
59, 1, 22:45:31:013
0, 1, 22:45:31:013
60, 1, 22:45:31:936
0, 1, 22:45:31:936
51, 3, 22:45:32:443
0, 3, 22:45:32:443
61, 1, 22:45:32:855
0, 1, 22:45:32:855
62, 1, 22:45:33:783
0, 1, 22:45:33:783
59, 3, 22:45:34:237
0, 3, 22:45:34:237
63, 1, 22:45:34:699
0, 1, 22:45:34:699
64, 1, 22:45:35:623
0, 1, 22:45:35:623
61, 3, 22:45:36:035
0, 3, 22:45:36:035
65, 1, 22:45:36:544
0, 1, 22:45:36:544
56, 3, 22:45:36:641
0, 3, 22:45:36:641
66, 1, 22:45:37:460
0, 1, 22:45:37:460
67, 1, 22:45:38:377
0, 1, 22:45:38:377
68, 1, 22:45:39:316
0, 1, 22:45:39:316
69, 1, 22:45:40:233
0, 1, 22:45:40:233
66, 2, 22:45:40:698
0, 2, 22:45:40:699
70, 1, 22:45:41:161
0, 1, 22:45:41:161
71, 1, 22:45:42:084
0, 1, 22:45:42:084
72, 1, 22:45:43:003
0, 1, 22:45:43:003
